id,text,hash
1551,"I want a permanent ethnic market, a la Chinatown.",96e501bc0ad470218722a18cdd330a7d87b735db9f6eef19017eddc6fa0679c8
1552,With such a multicultural population and strong Asian community a Chinas town could work well here and bring people into the city.,abb804b4b7ef7e3cc7b9e8618fc9f1159a0bcaf9a2df4f9fcacf98e89f026c2a
1553,I want ethnic markets like a china town type thing which shows and includes Christchurch's diverse population.,49043b49ca86fda5c33e961033fa0e9f32ada5ebd17d912894e92d45c82fb5bc
1554,"I like ideas such as : Samoan Quarter, China town, Asian town, Indian food quarters; Pasifika markets.",099643cb04b0ce98dcc16d5c0ce0c2d686dd13f5532ba0bc21548fc1058ea7a7
1555,"I want lots of markets, food markets, clothes markets etc..",f9a816db4358e8bc3cca19da81ae371656af4ce2960357eb8efcff64715ded14
1556,"I want markets! night markets, theme markets, boutique style shops",11ea14c25278d6a0785da536ad1da55ab55465d02a90485896da579954793328
1557,Specialist markets.,00326295b82f94faf367cbd852a4233f523a2960bbef9837d0114ee9eb6c65d2
1558,Covered Market would bring life to city.,7560dc1812ea347c4927e59261ad9c5b4428203eb6edf99716a7c0986306f933
1559,I want market that be indoor or outdoor depending on weather.,3c3daa7bf488abf207eb84b8261b4a4339113fc8c7cb1d582e11f7b94301782c
1560,more open air markets such as food markets / farmers market and other goods.,fd8e2eca2a4da34c967c955892d44bf304d6e6114f1323885d358504fe81e6e9
1561,Permanent produce market (covered) using natural lighting once or twice a week.,d82688497ffa02d4e4bb90e4a926a923d889da0e199deb1706c9575a834c8f8c
1562,"night markets, stalls, music, food",93c24f348608c209629d3a5d393cb81cda1b1bb7f37a28f6416c79d2ca89df7f
1563,Love the idea of night markets.,63ad82ba1c70644f747bf207047fa5c9d2e7091871104608c8cb2972fa030d55
1564,"Less alcohol, more lights, late night markets",ea697a30f577c2ac2c2e4e53461918097e72dc9ba8a775ae48b4fd94af3d772e
1565,"Events in the evenings, esp during winter. Snow and light festivals, mulled wine and delicious hot food markets with safe entertainment",cc867724bc418d7b47f14cd1ea55f01d64256e952826d4a102e752fc639ac55c
1566,Summer time night market / street performance zone,5a7535a7a3fbe72656787a9cf423487790df2d283a2c45b668fffa9eb9a29ffb
1567,"Pedestrians, cyclists and a small amount of public transport (trams or electric shuttles). No cars / trucks except on delivery lanes.",e600daec95e152d996ec8ed8664d80e9b85b422781d7b8ad10a7d5880d48323d
1568,Some CBD streets pedestrian only with beautification added in,18a9079c1db36f333120e8995809a5799d3f2dbd3c199df8ba383301a62ea9ca
1569,pedestrian zones,dce83489bd8397ff392a70eb18399a317dc1192640a81c9df91a4dcf1159e7c1
1570,plenty of pedestrian only streets.,123a01275430956bf89fca3123edf7131243481b3182873b9fa1fbf054fff631
1571,"I'd like Christchurch to be seen as the best city on the planet to be a cyclist. From recreational cycling to cycling to work, the streets layout should be totally accessible for bikes, rickshaws or any other non-car / truck transport.",9fb974719c3932b0444398a1080a68ee79ffe813c29ce059fae88171c9947895
1572,"The cycle lanes should be interlinked and should include the airport. Secure cycle storage would be an excellent idea, ideally lock-up sheds with card access. These sheds should be distributed around the city, including the airport and the bus interchange. I would pay for this facility-say $1 a time for using the sheds?",f9fad6eb01e8afbf40dd63ba15a69591232fe4d3c9da837ea23f756adad0032a
1573,"Plenty of covered cycle stands, especially outside the gyms (not just rings which hold only two cycles like there were in the city.",8292e89858a77b6b652e7eee9319255a054ed03b7190472adf43cc03b37c2f31
1574,Christchurch is NOT Amsterdam. Don't make it into a pedestrian / cycle only city.,3df63945a77309b06b54258d176c5461c1c78c81edfe27146d5b07df395a24a3
1575,"people only streets ', where it's like a giant footpath with cafes and little shops on either side. no cars disturbing!",df62ae5b13ea7bedb2f5b6e398f41b9b33956e0cab439e6e9a153665e73c1e27
1576,Closed off streets with cycle ways with shops and cafes,e53a2dcf428441b8512ba742cdb7fb7a377b760545a0bb4e563ae2adb2126a80
1577,Wide footpaths with trees and other plants.,e4644a78faf5cb9a740fef0f1cd1ebcf6b45e104aab42a57b5286844d76d5dd8
1578,"Pedestrian friendly streets, use of motor vehicles within CBD restricted to commercial and public transport.",49e16d75b72f271aff1c57685587c1138d19bc8b141e098e15e1d82ba377560b
1579,"I would also like to see street that have no cars and are only accessible to delivery truck before and after shop hours, these streets could also allow two wheeled vehicles down them, this including scooter and motorbikes.",59c391e19300b1b6464e5fa4dfe963e02073766ac1cc889c69bb5688fc816302
1580,keep cars and buses out of cbd apart from one way system.,5913ee65b536fb6912981fc9ecd7128e869af89bfb30843e350f0822d7c56d9d
1581,Pedestrianise Colombo St-Lichfield to Gloucester.,8d44169346ca883ea08dca9ce443d96be83f886cc5c2f5ad60242cbe5afefbc4
1582,Emphasis on people scale and active frontages.,69faaf802bd56309ea5794ed9ffcb09aea71567f22ff328a8a7f56eddb683b14
1583,People first.,7a2fd5e18088eb79a4486a5ccbd58e5c370e6c6019a71e3cc64e4c8e05c05314
1584,will be people friendly.,961b935805103e7754d0f29338fe8ff755ed3881764f259223f6251d1a909450
1585,"Lots of people, vibrant, interesting, varied, small scale",a20656eac9a6d34c1da407eeba01f0f21d3e3ba8c0b888356de7daa60af2b2f5
1586,"people meeting, lots of people cycling.",2cbf77724674bc40619dc694fb80b83b5a604c9a2f2267c4019b9ea969356b22
1587,"busy with people living, working, playing.",3b18e697624d7e7870c89580ab2e31bdecfc8d3b77af2254142eb9fba284f7da
1588,A people sized city.,d0badf693d814331f8b8ec913f49f30bad42c3e290d8448d1f5ddeab9551f8c9
1589,I would like to see a ‘ people friendly CBD where people come first.,ca0138e2085335a1b0242d5c5684948393b33c2bb21d2730eabdb6b3665deb8b
1590,People / People / People.,468bfb5fa1c19f56f35e7e15f265c97a287cf8a296f44eff1cb504890ba72e26
1591,More attractive seating.,56683088651ce7bfe05ae036603cdf79a0f8759a4a8d7644cb5277852208e8c0
1592,"Trees, plenty of seats and flower plots.",24134581dc22ddb90cc5e715b17809f2cb0ca364dc64014274f48dccf91c60ee
1593,cafes and seats around the perimeter.,65c7d3618e16c218d3074d84fbb3f2479bce10c4c2d79e94dc9d70c359c5b3ad
1594,seating for office workers,59b38ba0a4a344a1d6143431d7387da31e7527a194c0b4d0933ef1d204db951e
1595,"walking with stopping points of interest, seats at regular intervals",f3cd70d39c4b0230e01fc54f2f2c4c37ef0972a3582f702ee6752a3fbd3b07d8
1596,the elderly – needs plenty of seating,8a27df1440b5b0fb32578e8c63d26d923237c2ee2d236d1d3b71cbf7e45bf519
1597,"Wide footpaths, separate cycleways, lots of street trees and funky street furniture. Lots of native plantings",99fbc9fe79e127931e5ba213a208d4fafb99125eddbd1dd5066da67238831cab
1598,Wider footpaths for pedestrians,1413595d474b76be883a72389bff4da02aa5001b51ea43c580a35ae1c9cd0f13
1599,Little alleyways and wide boulevards.,c9f3aa613c47f99a0d594f21ba78e229f93ff12af98b09c3de65d31fea693da1
1600,"Wide foot paths, making it more pedestrian friendly and at the same time allowing more light into dark winter streets.",fd78ee367236c88c6da6eeba904c601482a8654f6aaad575d379e61b7b8f51b5
1601,wide streets or boulevards with carriage for people bikes and cars,257c9bc3140c3078f6f7a240c85882ae144fa4fea0ea7bc9cba898980e3b132e
1602,more greenery less concrete make the city look beautiful,86f256628075e2eb4aa4fbd0c30fe46f2277d9e980ca3620fddd4606e6008f1f
1603,A mixture of European and Native plants.,384897327f3a2382c8a7ca7cc4034363a222e33a0a99a8e4c37d2d3e80d33a4a
1604,hanging baskets on custom made bollards.,b9d3030289d89c72c0e20627e1fdc3f2ab726a154f228724a027cefe33615b7c
1605,Hanging indigenous gardens.,6fd652a80d0018b28ced8cb002500817267706ee60a3a07a88552485b291f036
1606,The streets look attractive planter boxes etc,f605e9539d39b9dbf6fe55bc70a72f9b01361bd6b5e637c5dedd2b36454536ca
1607,I want more modern playgrounds for the kids to roam around in.,b8807434ba405e6c262d0d2d7ac7e8706a686a6a6a610ae3296b62511e9fc032
1608,"Games like the chess set – able to play friendly, casual e.g. soccer / hockey.",7c61938e9f8cbc9e2e8a7caee8ea4a6c833d4a4f7677a01afdc0ee081aa2a13a
1609,I would like to see buildings set back from streets to let light in at ground level.,6a98a20cc502c0e8002481d30e7ec9fb0b6ef59aa40e5d684d3bf2a44e747df0
1610,"have building frontages that interact with the street life i.e. not faceless, glass walls or enclosed shopping malls.",e620f8efcc55ec09dd1a398d48cc53d824ab1ee58b05f831f02637bf4152da15
1611,Shops would all be set back from the road.,6fdad78cdc4b67a74976104abbea877637cbee417a50ce072404d4bd54a3ad12
1612,Upper storeys of buildings set back – for safety and sun.,84e1d123b636ce7cf3ab0c940da3a5e9c56e192b4e54b57541eb2607d1aeb4f3
1613,making our gardens even better and including more art,8fa9d6d3ca1d7561896b1bc4eef9addb2ca1874eb9ac44b7deaf1c9c7269b34e
1614,"I plead for the rebuild of Christchurch to ensure that it is a truly wheelchair-friendly city. This includes the need for well-maintained, level paths, the access to street crossings to be very smooth, and not have bumps (which currently regularly damage my wheelchair). Please understand that saying somewhere is wheelchair-accessible, then facing the user with heavy doors to open, makes a lie of the first statement! Please install automatic doors.",121f6bf9ef890967daf8ccad56861caabd0c4cf20a41c1308f673f06bacce567
1615,"Shaded and rain-protected walkways, dismantle heavy walkway overhands : dangerous, not pleasant looking, replace with lightweight tensile structures (sail shades)",126d46358b8fe1fe833ff83573f763ccbd452189a859f82bfbdc0b0d1a896fdb
1616,streetscape and building design to also reflect and protect from our often abysmal climate.,d123060cec138a0ba775414b9b1c10d69d5225d1a07144934278f0cfdd3bf0e5
1617,CBD needs plenty of trees to mitigate against the killer easterly wind.,209f9bd1af4c510cfc0aeff66aeef3f9d3bd4742fc10db9c4a0fe81d6f45093e
1618,No streets are easterly wind tunnels.,39d33152c89a82b4e2cdeb16cb080360a3214ab5af59f3de4e50fb54f3d68635
1619,Canopies like they have outside Britomart.,c4ffc8acc4e7a652995db7457440fb479faa77e0a74d89c499fbb6c5d093b886
1620,High level canopies providing both shelter from rain and cross-bracing between buildings.,f8cf206c352ab66f23d87087d410094bb1b3500bda9b1aabb65bd25229a47ddc
1621,Use lightweight materials for canopies,a81d63866dd0cbd3ac9cc9748c39f45dc54be7c9914532bed55eb54232188a50
1622,Canopies to protect us from the sun.,8fef44f823cb9ccf905f6ded8fe2d28d32e76796b822eda2d2db64bf6f5c023a
1623,All pedestrian ways to have covered awnings.,6e02092346efbf150bf2873aed26d217fd7cb9191cd430e1069810b1ef508128
1624,allow for Canterbury weather include glass type verandas and shelter,0d795ed42750a7b55ae0eb690fb550fa460d39d00741d2d407688d0365ac23c9
1625,Covered walkways so rain wont be an issue.,0587abfbb199dc137bbe077224ffc55a23870f0e4276903ad274462f2b16ec35
1626,"Paving is boring, and lacks character.",d5d4578d92a3203a1b9cdc6cdf3501e9a92356d49fc746826e9ac53c6262ea23
1627,Gone is the dull grey look replaced with garden and green lawns,26a73832ae7aa598d6cc45af4a3af1eac91788fbf7563e9c2a06c71b354208c9
1628,I want more fountains that I can play in.,5889e4ba7bbd0cefba58fa32c2e79f92cfe5cee4593df9f1e21967ecbbe6e6d2
1629,A playground & interactive water feature that is irresistible to kids,e43c56e8795d5ba8e1c6b952faf7be1fc237a6f7770aaecd0bea12d9ca314f6e
1630,"heaps more lighting, water features.",4fd38c13d26757acc50152b3e152936979689311d9ed2dd163844df2a208f526
1631,brilliant lighting to attract people at all times of night and day,b5f162793a545ca8f5a1022def4bdda5d99d90054c1f023d7cbc16c2350d8ef2
1632,good lighting for walking at night.,a933afff9dee0a904677db49fe5610c7a43261964db4aa67f026f180fd6ab693
1633,Lots of wide open streets that are well lit.,3e7c5858694b346cb5558e70bf33475af344092a5e997222ee7fa5daa3d1c7d6
1634,Walkways that are well lit and safe to use at night.,1d5c9437464c36293365f9482e74932114448bfeda50ddecfc6247892aaf4f40
1635,Lighting enhanced everywhere,b5e410032e3734e59be6d3d1f4132ce7c6cd38e4c7c2f53c9ffecff1276dbb54
1636,"more / better lighting than before, I lived in London for my o.e. and felt safer there than I did in Christchurch partly because it was so well lit.",897b39aaa973541830f68075804469196bc987392d80caa3021e092b9695a14a
1637,"Lots of lighting, create funky streetlamps unique to Chch.",cf1f19c7317b0e5bcadc5f2f5ccfc68394fadcafa0d0861a891bb7d536f7fec8
1638,"Wider streets, tree lined",21a70c821bdc905161780be12795094818d1e4dacfe02c42257abdbeb13ba66c
1639,"a beautiful wide boulevard with dedicated cycle ways, trees.",3a24ae8ce7ab3a1213762fb992785bacabbdd5228a4fc4d35140e073cefbccc0
1640,boulevards like Worcester,db577e7f4cf2836ace172ffcfe2db119e77d5a4beb696bafe7ac87303d3fdde2
1641,These inner city built environments and their surroundings would be connected to the main boulevard transportation network by walkways cycle lanes.,8e8d1071cd6326358059c077afcf94dfe69d6a60acb7ce87324dab93e513d4cb
1642,Pedestrian and cycle friendly.,fa40e5ea1f612ea0a0ab2e509cd66f31f6c50126f1f18fc461a0148ee014293d
1643,The bus stops could have free bike parking facilities.,5d99570f56442de75f2f89bb3d52cdf73c9cc6fb5149fcc1256471abed1f84d1
1644,Bike rental / free bike systems are a good idea,75278cd288a6a7f6da2b0a77874aec961d32871cbfe0ed57194e207cd8acac3a
1645,free bike usage as overseas,200d8286b91337eebee52ecedc630b02c0aa01d7f9b1f2d66353c0be3c0f042f
1646,Free (or almost free) bike system like Paris,24ada47d20884e276724fd5ef82a92cef837ae43770564f48741cc8e2c38604f
1647,Velib system in Paris is perfect,ca2b1f0ba0a1c2da25d114d3017dbebad204a405f19ec0211c55642852ec6339
1648,bike system like the Velib in Paris. People FRIENDLY!!,e9ef09a96bfa71de14fcc9e2161b9bb6dc4857a02c5d51e2e534ef6e07aadee8
1649,I want cctv cameras operating 24 hours for public safety and peace of mind,63169011c93c42f304a262db80876d010d6c570f7f8a76352b68afd00940eba5
1650,Well lit streets and security cameras,d94e9402fa36bf4c3066003dd22e53580fde15d913caaabb0db62eb341babc6e
1651,More CCTV cameras operating 24.7 to stamp out crime in the city.,94e88ca05eeec6cbfd2d54b142619be473a62daa4b60a7e773fee615d51f38d2
1652,"Well lit, CCTV, to increase safety in the city, especially walking at night.",a3c57fc94bdc59cfcbd8eb76bea237fba7f4ae24e915850161cce729983c904b
1653,"More CCTV, to feel safe walking at night",9fef1d1f4c55257a424ea33a053535eb461d571697ee40407ae53ae4f2d77357
1654,"using the earthquake rubble eg red bricks, wood and broken plates etc for mosaics",c29a6a3e1dde5fa200ccba283cf4d48dc2ba3f8d533307b96dae4ee5eb131272
1655,I would like to use some of the bricks and material from buildings lost in the quake in new building so we can still have our heritage and remember.,92eec2edfaa2fd70b08679482eede1b0b4dfa754eb440f0d6df2024e6f7f88c9
1656,road built out of recycled bricks from buildings,55bd9fa16e8fbe0920324a305b89c42d8c82aa78bade01e6d02fcee700dfabe3
